"","Time","Read","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11"
"502",0.098461,"GFP",312,188,83,83,55,30,0,0,0,0,7,44083,27265,15380,8475,4583,2422,14,34,28,15,17,1726,1009,567,328,181,133,14,17,15,8,19
"503",0.099155,"GFP",287,191,97,38,62,6,0,0,21,20,0,44374,27174,15438,8286,4599,2453,2,0,0,0,2,1733,1020,557,293,189,100,0,0,0,0,13
"504",0.09985,"GFP",311,174,83,48,17,32,0,0,44,0,0,44772,27065,15383,8330,4681,2462,0,0,21,0,11,1665,1041,549,294,174,130,6,31,6,35,6
"505",0.100544,"GFP",330,192,95,40,60,37,0,0,0,0,0,44215,27303,15303,8490,4453,2463,0,2,0,0,0,1678,1004,547,338,143,72,24,0,0,0,0
"506",0.101238,"GFP",320,187,120,39,59,1,15,23,0,0,23,44701,27387,15357,8230,4675,2477,2,27,0,0,0,1688,1051,526,292,182,73,0,26,0,0,31
"507",0.101933,"GFP",336,153,91,9,57,50,0,0,32,0,0,44451,26629,15436,8407,4467,2515,31,25,6,32,11,1692,975,520,323,148,81,30,0,0,30,9
"508",0.102627,"GFP",322,177,118,30,48,42,0,30,34,2,2,44179,27369,15198,8214,4608,2412,44,0,0,0,0,1654,997,537,330,203,66,17,21,0,23,30
"509",0.103322,"GFP",306,158,101,62,15,40,0,0,0,21,16,44425,27346,15549,8361,4469,2396,0,0,31,3,6,1650,1021,561,302,187,86,28,0,0,13,29
"510",0.104016,"GFP",341,167,82,58,54,0,17,17,0,0,4,44256,27017,15311,8458,4628,2424,0,32,8,0,6,1637,1015,528,316,184,111,11,0,0,32,0
"511",0.104711,"GFP",332,176,111,39,15,26,34,0,25,10,0,44247,27179,15287,8320,4595,2505,0,22,46,0,23,1701,981,572,293,185,79,0,0,0,4,7
"512",0.105405,"GFP",333,154,103,79,40,12,0,1,0,24,19,44684,27109,15304,8252,4575,2373,18,15,28,28,15,1661,982,548,334,162,79,20,20,0,0,10
"513",0.1061,"GFP",306,186,143,44,55,41,26,2,46,21,14,44392,27231,15187,8174,4515,2405,32,26,11,29,0,1652,1005,531,324,190,76,6,32,24,7,16
"514",0.106794,"GFP",291,173,77,48,55,0,0,0,33,24,17,44103,27020,15214,8314,4727,2368,0,17,21,27,0,1697,983,560,314,172,83,18,29,15,0,21
"515",0.107488,"GFP",288,184,122,59,21,28,36,12,0,0,0,44063,26727,15274,8341,4500,2386,28,16,0,21,24,1685,952,516,285,176,74,0,11,0,0,0
"516",0.108183,"GFP",335,161,130,84,14,30,0,24,0,0,23,44593,26932,15295,8166,4568,2456,30,17,0,0,11,1631,1011,563,302,194,72,10,32,18,34,9
"517",0.108877,"GFP",301,161,121,83,60,25,0,20,22,28,0,44580,26823,15240,8273,4447,2465,7,18,24,0,0,1663,988,506,316,138,150,8,0,0,27,16
"518",0.109572,"GFP",299,202,119,92,36,29,35,7,4,28,27,44361,26705,15289,8227,4425,2321,22,0,6,0,33,1655,951,549,311,169,101,0,0,5,33,25
"519",0.110266,"GFP",296,196,131,36,65,34,5,8,18,9,12,43619,26056,15503,8252,4610,2440,2,4,1,0,0,1638,995,539,278,163,117,16,23,0,0,17
"520",0.110961,"GFP",317,149,104,85,55,0,26,42,26,31,22,43977,26503,15345,8202,4596,2423,30,8,0,32,0,1605,961,555,323,150,96,0,10,24,21,28
"521",0.111655,"GFP",326,193,99,83,33,33,6,24,0,0,19,43855,26101,15129,8057,4623,2424,25,0,37,23,19,1629,979,533,281,154,116,7,0,0,0,12
"522",0.11235,"GFP",348,157,107,84,18,52,47,0,23,0,26,44086,25970,15285,8328,4349,2381,0,0,0,23,27,1635,966,554,326,153,82,0,15,30,19,11
"523",0.113044,"GFP",326,218,115,69,56,32,13,3,0,0,8,43867,25965,15264,8198,4328,2404,0,0,0,9,21,1597,946,511,279,190,80,0,27,9,8,0
"524",0.113738,"GFP",314,130,84,60,16,1,0,9,29,20,8,44257,25632,15120,8208,4507,2432,0,14,0,23,5,1621,973,512,312,164,117,30,0,0,0,9
"525",0.114433,"GFP",308,154,96,82,24,13,21,31,2,19,9,44015,25400,15266,8222,4434,2372,40,0,27,17,24,1631,955,530,304,134,64,15,25,0,0,0
"526",0.115127,"GFP",300,163,99,85,54,17,32,0,0,26,0,44195,25265,15095,8122,4566,2396,29,4,0,28,2,1596,949,500,282,156,91,11,26,16,0,12
"527",0.115822,"GFP",336,206,125,24,61,41,0,0,0,33,8,44188,25525,15319,8134,4631,2405,6,0,22,19,2,1610,962,550,318,175,118,25,0,0,0,9
"528",0.116516,"GFP",325,170,131,87,37,10,15,24,0,0,0,44336,25220,15079,8152,4724,2358,36,22,0,4,22,1587,953,507,300,148,91,6,0,33,26,28
"529",0.117211,"GFP",312,163,89,54,56,0,0,28,0,6,23,43888,25458,15272,8087,4600,2378,0,0,21,0,9,1581,970,540,317,189,83,0,0,0,25,0
"530",0.117905,"GFP",314,197,122,54,38,11,11,34,14,6,32,43030,24852,15141,8155,4380,2370,18,26,29,33,0,1606,942,498,284,188,87,0,21,0,20,4
"531",0.1186,"GFP",359,208,80,41,26,44,25,0,0,0,0,44113,25167,15269,8205,4691,2330,34,0,24,0,0,1592,923,502,249,194,110,28,13,20,22,5
"532",0.119294,"GFP",296,207,91,53,65,9,4,0,0,4,21,44425,25213,15078,8177,4652,2426,3,0,0,0,27,1586,968,556,284,196,89,0,23,9,0,29
"533",0.119988,"GFP",327,199,85,74,53,0,0,0,6,0,0,43526,25074,14982,8005,4433,2361,0,0,0,1,35,1591,977,522,294,140,75,11,0,4,4,11
"534",0.120683,"GFP",324,193,104,49,55,17,0,15,19,29,29,43741,24990,15035,8094,4602,2479,0,0,24,30,25,1614,931,494,310,197,92,0,0,0,8,23
"535",0.121377,"GFP",346,212,78,62,55,25,0,0,23,17,11,43348,24984,14983,8055,4488,2360,40,7,0,1,23,1580,937,504,293,147,66,0,28,33,22,0
"536",0.122072,"GFP",324,161,124,37,41,42,27,11,0,0,0,43868,24818,15090,8176,4680,2330,35,28,20,26,22,1589,912,499,273,168,115,23,14,0,0,24
"537",0.122766,"GFP",336,188,115,50,52,4,20,8,0,16,30,44301,24498,14808,8043,4517,2410,0,0,0,0,0,1594,923,549,311,143,83,0,22,2,0,24
"538",0.123461,"GFP",344,173,116,75,54,34,0,16,18,0,12,43640,24585,14851,8095,4495,2351,3,35,27,1,31,1608,954,507,304,183,67,35,28,34,0,22
"539",0.124155,"GFP",330,195,100,70,24,42,13,0,0,0,25,43759,24289,14801,8106,4424,2303,39,7,0,26,25,1615,894,490,316,184,77,5,0,21,0,9
"540",0.12485,"GFP",356,207,124,38,62,3,15,23,0,0,9,43602,24514,14700,7993,4160,2316,11,4,0,0,24,1559,948,505,309,169,122,7,0,0,8,1
"541",0.125544,"GFP",362,187,123,79,19,7,19,41,0,0,20,43375,24650,15004,8015,4581,2387,21,29,25,0,4,1578,916,524,285,176,87,24,0,0,6,0
"542",0.126238,"GFP",316,209,97,81,15,40,31,10,0,4,17,43425,24609,14758,8115,4358,2367,0,9,0,0,0,1568,956,496,333,142,98,0,0,13,24,9
"543",0.126933,"GFP",352,159,122,60,46,50,0,0,0,0,26,43366,24614,14765,8077,4331,2330,20,0,0,24,0,1546,959,525,307,178,104,4,6,18,25,0
"544",0.127627,"GFP",316,209,129,57,60,24,0,2,9,27,15,43598,24757,14716,8052,4447,2393,13,27,0,27,21,1575,936,520,278,193,88,0,0,7,18,9
"545",0.128322,"GFP",321,223,129,70,56,46,22,27,21,21,24,43488,24996,14706,8047,4516,2397,0,0,17,0,0,1533,958,527,305,191,111,17,0,26,0,28
"546",0.129016,"GFP",358,179,84,78,18,28,41,15,23,4,7,43691,24772,14602,7956,4420,2340,40,27,0,5,25,1556,928,484,266,163,69,0,0,0,26,21
"547",0.129711,"GFP",374,211,85,47,21,43,27,0,0,0,24,43724,24836,14808,7977,4304,2315,26,2,25,26,0,1545,942,523,285,168,91,35,30,0,5,1
"548",0.130405,"GFP",315,211,99,48,69,20,13,1,4,12,0,43383,25022,14822,8115,4502,2330,28,0,7,2,21,1533,926,478,317,160,92,12,0,0,25,0
"549",0.1311,"GFP",360,194,91,47,58,18,16,0,17,0,7,43482,24440,14800,7911,4240,2322,30,6,30,0,0,1576,927,534,291,158,73,25,0,0,0,0
"550",0.131794,"GFP",335,216,112,45,72,44,0,6,0,17,7,43768,25032,14794,7900,4256,2332,21,6,0,0,21,1552,903,487,266,177,99,11,25,0,0,10
"551",0.132488,"GFP",340,203,90,48,60,0,13,0,25,0,5,42971,24382,14640,7965,4419,2392,7,0,24,28,21,1564,942,514,295,183,128,22,0,8,3,6
"552",0.133183,"GFP",358,184,98,70,57,44,29,13,0,0,27,42979,24939,14612,8026,4513,2292,12,0,33,23,27,1561,923,481,260,167,74,0,20,6,0,29
"553",0.133877,"GFP",345,220,133,63,39,22,3,19,0,0,0,43421,25048,14736,7870,4492,2291,13,25,0,0,0,1533,925,497,286,157,65,0,5,25,23,0
"554",0.134572,"GFP",368,194,137,78,44,4,0,0,22,2,14,43318,24797,14710,7913,4209,2365,29,27,27,0,0,1567,940,526,297,182,69,23,19,0,19,23
"555",0.135266,"GFP",332,206,100,37,63,41,22,11,20,22,27,43547,24778,14682,7778,4469,2427,0,49,0,24,0,1567,932,474,284,136,102,0,23,7,0,0
"556",0.135961,"GFP",330,203,88,58,56,42,0,47,0,4,12,43378,24926,14585,7778,4190,2318,27,25,0,0,0,1522,895,502,294,174,69,0,27,0,25,0
"557",0.136655,"GFP",350,182,88,46,44,25,0,26,0,13,22,43296,25190,14679,7849,4335,2336,0,0,30,27,27,1571,895,497,326,180,112,27,0,4,0,23
"558",0.13735,"GFP",366,173,107,53,40,7,0,0,24,25,22,42485,24869,14609,7871,4336,2312,15,0,28,6,52,1543,901,494,297,175,105,22,0,0,14,0
"559",0.138044,"GFP",365,204,118,81,56,62,10,0,24,0,8,43385,24903,14795,7841,4402,2295,33,37,0,0,0,1495,888,479,305,174,112,0,0,0,0,0
"560",0.138738,"GFP",354,217,98,91,21,24,9,0,24,0,0,43269,24951,14641,7884,4298,2363,0,2,0,3,28,1566,879,471,282,172,95,26,0,7,0,22
"561",0.139433,"GFP",324,219,108,39,39,8,0,0,0,8,11,43374,25135,14583,7866,4563,2354,9,0,20,8,21,1543,893,482,309,179,111,30,20,21,15,7
"562",0.140127,"GFP",352,195,89,95,15,47,17,0,5,5,0,43098,24921,14629,7929,4385,2385,24,0,0,0,16,1546,944,503,334,161,120,15,10,26,37,0
"563",0.140822,"GFP",359,184,116,69,39,12,28,0,25,0,22,43366,24970,14520,7764,4385,2412,27,0,21,8,0,1495,866,475,270,139,66,0,0,0,10,12
"564",0.141516,"GFP",359,180,98,83,10,25,14,7,0,0,0,42903,25153,14496,7771,4346,2299,29,31,20,28,7,1510,911,535,324,128,69,11,0,0,0,0
"565",0.142211,"GFP",346,213,117,41,28,6,28,0,0,0,23,43566,25089,14425,7874,4355,2259,21,24,17,7,31,1490,891,472,279,174,100,30,0,0,0,14
"566",0.142905,"GFP",373,246,112,70,13,41,25,6,0,0,19,43015,24961,14572,7769,4493,2272,0,0,25,33,0,1553,898,468,277,199,109,37,0,26,0,9
"567",0.1436,"GFP",380,225,104,45,31,6,0,0,27,29,24,42804,25351,14399,7817,4533,2320,27,31,0,0,0,1528,869,481,309,165,102,8,0,3,0,29
"568",0.144294,"GFP",357,206,101,39,55,38,0,10,0,28,18,43253,25059,14394,7842,4344,2302,0,6,19,6,0,1474,910,498,271,152,58,0,0,7,5,15
"569",0.144988,"GFP",346,225,98,32,22,43,7,0,0,0,23,42820,25600,14528,7764,4433,2337,1,15,0,0,0,1525,888,441,292,150,83,0,32,0,9,0
"570",0.145683,"GFP",359,220,89,45,53,9,22,0,29,20,2,43121,25034,14363,7628,4233,2284,0,0,0,0,0,1516,866,476,301,181,81,0,5,2,27,0
"571",0.146377,"GFP",388,191,112,87,60,34,0,11,0,0,0,43133,25041,14354,7803,4196,2285,0,0,6,0,0,1500,877,481,284,177,63,0,0,0,0,15
"572",0.147072,"GFP",350,199,127,58,52,43,0,35,0,21,20,42554,25327,14358,7719,4340,2361,26,36,28,44,0,1517,871,513,308,158,47,0,23,37,0,0
"573",0.147766,"GFP",354,227,84,45,67,36,35,24,26,0,5,42781,25208,13960,7811,4189,2301,25,0,0,6,0,1527,862,505,302,153,103,28,23,0,9,10
"574",0.148461,"GFP",367,197,116,60,25,28,41,15,0,0,6,42613,25146,14010,7808,4230,2303,32,0,28,0,0,1528,873,468,311,146,70,0,23,27,27,0
"575",0.149155,"GFP",388,195,97,46,31,12,0,26,0,0,0,42834,25086,13931,7620,4107,2340,14,2,0,0,0,1467,896,475,329,142,72,27,0,0,0,27
"576",0.14985,"GFP",387,202,126,78,53,46,0,15,8,30,0,43074,25449,14115,7631,4528,2349,35,28,0,0,24,1493,886,516,308,127,68,12,0,11,3,0
"577",0.150544,"GFP",385,225,118,44,48,48,0,0,0,10,27,43078,25419,14256,7646,4244,2282,22,15,17,31,32,1461,911,475,322,129,97,30,0,45,24,0
"578",0.151238,"GFP",355,169,98,78,60,41,0,0,22,0,27,42629,25724,14149,7638,4467,2354,0,0,33,26,12,1467,868,490,288,180,64,0,0,4,17,0
"579",0.151933,"GFP",392,232,97,93,48,21,0,32,0,11,13,42433,25608,14022,7736,4282,2236,0,0,29,30,2,1515,869,472,282,141,61,9,21,2,0,3
"580",0.152627,"GFP",355,219,126,100,20,9,0,0,30,19,0,42566,25681,13883,7739,4341,2321,11,11,37,0,0,1510,841,464,262,159,101,5,30,20,16,35
"581",0.153322,"GFP",385,223,103,40,21,22,6,24,0,6,0,42641,25341,13916,7754,4423,2333,26,0,0,0,26,1458,882,457,254,138,61,3,11,13,12,27
"582",0.154016,"GFP",360,199,89,93,19,24,8,28,0,21,23,42786,25705,14061,7647,4327,2343,0,20,0,27,5,1491,855,476,311,169,73,29,0,0,0,1
"583",0.154711,"GFP",398,210,93,45,58,20,9,21,0,0,24,42446,25354,13995,7619,4275,2289,43,0,0,21,4,1482,891,497,282,161,73,0,0,0,0,26
"584",0.155405,"GFP",375,186,152,100,68,0,24,17,0,0,9,42638,25373,14031,7658,4312,2298,21,0,21,0,35,1492,853,484,299,183,73,13,33,0,4,6
"585",0.1561,"GFP",354,233,98,50,25,4,10,31,0,0,6,42287,25346,13852,7609,4186,2304,4,0,32,27,7,1494,872,473,247,136,64,36,15,51,22,0
"586",0.156794,"GFP",356,224,115,89,16,47,26,30,2,32,31,42689,25364,13885,7586,4215,2200,0,30,0,12,2,1505,857,462,300,128,67,0,24,12,9,8
"587",0.157488,"GFP",400,231,100,75,71,6,26,0,0,23,0,42510,25532,13665,7714,4160,2286,0,23,23,25,24,1513,856,442,297,144,71,0,16,0,0,17
"588",0.158183,"GFP",350,227,131,87,18,3,0,0,38,19,7,42768,25404,13897,7628,4379,2397,0,7,20,0,27,1520,829,461,285,141,104,0,18,22,19,0
"589",0.158877,"GFP",362,237,131,93,15,16,0,0,22,0,11,42384,25342,13780,7610,4329,2334,0,0,2,0,0,1448,818,459,296,145,108,0,0,33,0,11
"590",0.159572,"GFP",393,193,140,47,23,41,12,26,47,34,8,41961,25451,13831,7615,4313,2320,12,0,6,10,0,1504,841,425,278,131,114,0,22,0,0,0
"591",0.160266,"GFP",387,191,91,85,38,49,0,30,2,29,25,42408,25547,13859,7551,4291,2297,8,0,22,31,17,1508,846,464,268,164,111,3,0,12,0,26
"592",0.160961,"GFP",366,224,108,48,42,41,0,23,30,0,38,42483,25601,13662,7494,4184,2222,26,20,0,26,6,1514,868,493,259,173,98,22,22,29,30,0
"593",0.161655,"GFP",380,235,114,85,14,24,6,8,4,27,21,42342,25326,13739,7618,4242,2294,0,8,0,31,24,1459,867,440,293,174,109,30,26,4,10,0
"594",0.16235,"GFP",395,220,145,92,33,25,31,2,0,7,0,42649,25477,13618,7557,4321,2264,0,29,8,0,0,1449,878,472,240,147,71,22,2,28,0,17
"595",0.163044,"GFP",359,229,143,73,23,20,0,31,29,0,0,42828,25279,13592,7468,4211,2265,0,34,0,0,28,1471,829,478,278,172,109,0,0,0,1,12
"596",0.163738,"GFP",361,239,145,63,19,1,0,0,0,0,0,42673,25442,13638,7436,3930,2291,23,27,9,1,0,1460,836,454,287,168,66,0,0,10,0,10
"597",0.164433,"GFP",411,230,108,50,43,40,30,0,22,0,0,42137,25403,13791,7522,4169,2267,0,0,0,0,26,1480,841,527,274,140,66,30,26,0,13,0
"598",0.165127,"GFP",357,191,133,51,26,44,0,25,26,0,0,42236,25601,13531,7506,4206,2314,0,0,5,0,0,1521,875,440,271,148,90,36,0,9,0,0
"599",0.165822,"GFP",357,243,110,41,56,27,0,0,31,0,0,42341,25384,13786,7380,4438,2350,0,0,0,14,0,1510,838,463,275,193,107,32,0,31,25,8
"600",0.166516,"GFP",359,240,102,43,48,4,0,27,0,0,27,42696,25522,13844,7593,4146,2259,10,0,25,25,7,1493,849,483,290,164,63,0,25,0,0,10
"601",0.167211,"GFP",356,236,115,52,42,25,23,8,0,2,15,42288,25214,13560,7429,4312,2254,18,28,18,25,0,1469,883,474,270,144,80,38,0,0,22,1
"602",0.167905,"GFP",375,237,128,92,66,42,26,0,0,22,6,42566,25303,13523,7428,4194,2254,22,23,0,0,24,1485,868,478,285,129,81,38,0,8,25,0
"603",0.1686,"GFP",404,191,113,61,61,49,0,0,0,9,23,42165,25249,13754,7450,4237,2310,27,0,0,8,0,1451,862,483,241,128,67,27,32,0,27,28
"604",0.169294,"GFP",381,237,133,85,19,9,0,0,21,22,17,42726,25543,13737,7452,4336,2288,25,0,3,10,15,1462,863,513,244,174,103,18,0,1,0,12
"605",0.169988,"GFP",384,191,114,58,24,19,0,7,23,23,25,42427,25031,13762,7410,4236,2258,0,12,0,0,0,1499,850,451,273,154,92,0,0,25,21,23
"606",0.170683,"GFP",377,208,98,45,67,50,20,0,29,24,2,42492,25131,13656,7528,4082,2244,0,11,0,2,25,1442,878,474,308,140,105,5,0,0,0,0
"607",0.171377,"GFP",423,240,141,54,59,63,0,0,2,9,29,42564,24866,13653,7419,4124,2234,11,27,0,1,33,1499,839,491,258,175,127,32,0,30,27,0
"608",0.172072,"GFP",399,226,130,72,53,31,0,0,19,0,21,42223,25534,13677,7545,4343,2202,5,8,27,30,27,1448,832,471,260,133,57,26,0,4,0,8
"609",0.172766,"GFP",366,234,108,89,20,14,0,0,0,7,27,42457,25162,13723,7464,4312,2299,14,32,12,0,0,1441,841,447,247,178,60,0,0,0,16,11
"610",0.173461,"GFP",363,225,119,79,90,37,25,18,9,0,10,42537,25342,13782,7377,4305,2203,0,17,0,0,0,1443,842,451,243,143,62,0,0,0,0,13
"611",0.174155,"GFP",391,192,140,48,37,5,29,23,17,24,0,42205,25548,13628,7414,4209,2230,30,0,31,0,0,1513,825,454,251,138,75,0,25,29,26,0
"612",0.17485,"GFP",374,243,104,39,37,49,9,26,13,35,9,41827,25420,13609,7418,4350,2302,36,0,35,0,20,1444,792,429,275,119,104,50,0,0,27,0
"613",0.175544,"GFP",380,233,102,34,62,43,24,0,28,0,0,42252,25065,13597,7408,4195,2256,0,22,0,0,0,1446,862,462,237,174,56,14,22,0,0,26
"614",0.176238,"GFP",385,188,101,53,52,0,0,0,2,28,17,42432,25016,13592,7500,4203,2270,23,22,0,15,26,1482,808,434,270,119,76,35,0,0,31,26
"615",0.176933,"GFP",407,195,137,82,22,22,30,28,0,21,29,42365,25389,13583,7348,4210,2264,30,13,0,2,21,1440,870,450,284,133,95,0,0,2,2,7
"616",0.177627,"GFP",380,230,123,64,33,21,0,0,0,30,14,42259,25572,13384,7380,4121,2311,29,20,22,7,6,1446,863,433,286,116,110,30,0,0,2,0
